symbol,total_invested_amount,closed_invested_amount,open_invested_amount,realized_pnl,unrealized_pnl,total_pnl,total_return_pct,closed_trades,winning_trades,losing_trades,total_transaction_cost,open_market_value
NATIONALUM,337133.3633130243,337133.3633130243,0.0,38515.30692712521,0.0,38515.30692712521,0.11424353421635168,2,1,1,389.66069551213695,0.0
CHENNPETRO,648067.8176189335,648067.8176189335,0.0,37564.67261362253,0.0,37564.67261362253,0.0579641074473331,5,2,3,711.2071841993749,0.0
CYIENT,103775.2846948744,103775.2846948744,0.0,32887.54856383151,0.0,32887.54856383151,0.31691118613193137,1,1,0,141.76047694832207,0.0
BSOFT,243605.19489903352,243605.19489903352,0.0,30892.281901299215,0.0,30892.281901299215,0.12681290279586635,2,1,1,284.7364737321311,0.0
GODFRYPHLP,773613.412542649,773613.412542649,0.0,29111.63847938597,0.0,29111.63847938597,0.03763073132833133,5,2,3,832.6674003299335,0.0
CUMMINSIND,586060.5510539664,586060.5510539664,0.0,28540.319891376075,0.0,28540.319891376075,0.04869858556432335,4,4,0,637.5260231370597,0.0
ABREL,261006.65744052816,261006.65744052816,0.0,23115.22942152946,0.0,23115.22942152946,0.08856183841516148,2,2,0,294.71988274073544,0.0
MUTHOOTFIN,336473.80208262755,336473.80208262755,0.0,23113.056431364446,0.0,23113.056431364446,0.06869199411159088,2,1,1,372.9997641040784,0.0
ABCAPITAL,437683.5546715306,437683.5546715306,0.0,22291.39294101455,0.0,22291.39294101455,0.05093038726973332,3,1,2,477.1324170807792,0.0
VBL,307906.2383561011,307906.2383561011,0.0,21347.729832232733,0.0,21347.729832232733,0.06933191722976254,3,2,1,341.53543033275645,0.0
BEL,342536.79061014915,342536.79061014915,0.0,16458.858246475793,0.0,16458.858246475793,0.04804989915727939,2,1,1,372.3865018073268,0.0
BANKBARODA,204520.49146238156,204520.49146238156,0.0,13728.927513445746,0.0,13728.927513445746,0.06712739352071709,2,2,0,226.39031395711618,0.0
ITC,97298.50734931068,97298.50734931068,0.0,12885.16013433393,0.0,12885.16013433393,0.13242916551715442,1,1,0,114.2936150374429,0.0
BOMDYEING,112657.98700018242,112657.98700018242,0.0,12293.80963352827,0.0,12293.80963352827,0.10912506037861625,1,1,0,129.6126083732877,0.0
GVT&D,177921.0027358118,177921.0027358118,0.0,12082.158095198989,0.0,12082.158095198989,0.06790743031692177,1,1,0,197.0904455793359,0.0
LTF,166946.73197383952,166946.73197383952,0.0,11627.101084641237,0.0,11627.101084641237,0.06964557465229806,1,1,0,185.23479384434344,0.0
ASHOKLEY,139406.46897745918,139406.46897745918,0.0,11614.26396686667,0.0,11614.26396686667,0.08331223114721166,1,1,0,156.6539389004581,0.0
ARVIND,825561.8972956014,655113.6229969002,170448.27429870126,-13709.19634356649,23735.13806704679,10025.941723480302,0.012144385243945439,5,0,5,665.3293750102268,194183.41236574805
ATGL,201528.52307220723,201528.52307220723,0.0,9823.759184075729,0.0,9823.759184075729,0.04874624710347278,2,1,1,219.23590798128288,0.0
AUBANK,159212.36057721247,159212.36057721247,0.0,9234.974847264013,0.0,9234.974847264013,0.058004132429060815,1,1,0,174.7305689561107,0.0
COROMANDEL,179658.83897250379,179658.83897250379,0.0,8206.65110606573,0.0,8206.65110606573,0.04567908349514455,1,1,0,194.87303783065488,0.0
TORNTPHARM,163610.42609456234,0.0,163610.42609456234,0.0,7942.147696998087,7942.147696998087,0.048543041458786636,0,0,0,0.0,171552.57379156043
COFORGE,197316.91745505045,197316.91745505045,0.0,6834.496359376546,0.0,6834.496359376546,0.034637153506786714,2,1,1,211.76644082317688,0.0
TCIEXP,97316.91745505045,97316.91745505045,0.0,6738.034020653976,0.0,6738.034020653976,0.06923805435746765,1,1,0,107.93629254053741,0.0
QUESS,163610.42609456234,0.0,163610.42609456234,0.0,6391.75714019491,6391.75714019491,0.03906693046872606,0,0,0,0.0,170002.18323475725
CONSOFINVT,408364.09468120156,244753.66858663922,163610.42609456234,-6902.605223697943,12427.140266791044,5524.535043093101,0.01352845442351133,2,1,1,246.72311689285257,176037.56636135338
HERITGFOOD,336999.80248767394,336999.80248767394,0.0,4691.165691546021,0.0,4691.165691546021,0.013920381130542663,2,2,0,354.43634134472666,0.0
BALRAMCHIN,91671.8206362797,91671.8206362797,0.0,3014.108632166497,0.0,3014.108632166497,0.03287933643344315,1,1,0,98.21779757763763,0.0
POLICYBZR,149841.35550915322,149841.35550915322,0.0,2927.9631926283187,0.0,2927.9631926283187,0.01954042115195268,1,1,0,158.46774844216952,0.0
SBICARD,179658.83897250379,179658.83897250379,0.0,2696.394479541229,0.0,2696.394479541229,0.015008415366381743,1,1,0,189.15724379318561,0.0
IRCTC,192820.2943238854,192820.2943238854,0.0,2468.1202264818003,0.0,2468.1202264818003,0.012800106104682284,2,1,1,202.57284390361565,0.0
GODREJIND,169342.77247824572,169342.77247824572,0.0,1764.5061348077907,0.0,1764.5061348077907,0.010419730992856304,1,1,0,177.4897303614235,0.0
RAMCOCEM,169527.07010878803,169527.07010878803,0.0,1389.1151995295695,0.0,1389.1151995295695,0.008194061270793826,1,1,0,177.2915091086143,0.0
HINDALCO,177921.0027358118,177921.0027358118,0.0,517.4024783012886,0.0,517.4024783012886,0.0029080461010528367,1,1,0,185.09431442245628,0.0
APOLLOHOSP,97316.91745505045,97316.91745505045,0.0,244.5188701357891,0.0,244.5188701357891,0.0025126039390708146,1,1,0,101.20056357269112,0.0
FORTIS,167829.5972743613,167829.5972743613,0.0,-372.7869282788496,0.0,-372.7869282788496,-0.002221222801776924,1,0,1,173.7030964224731,0.0
CANBK,259502.83631669747,259502.83631669747,0.0,-474.0705605155172,0.0,-474.0705605155172,-0.0018268415376275929,2,1,1,268.6907661823435,0.0
BANKINDIA,100290.47573948502,100290.47573948502,0.0,-1624.9985251088026,0.0,-1624.9985251088026,-0.0162029197002705,1,0,1,102.34578615655008,0.0
LTTS,281809.0324152155,281809.0324152155,0.0,-3025.9921396055042,0.0,-3025.9921396055042,-0.010737740070541912,3,1,2,289.18189248835995,0.0
POLYCAB,422910.4385685881,422910.4385685881,0.0,-3295.8620863729975,0.0,-3295.8620863729975,-0.007793286203879006,3,2,1,435.2665686652416,0.0
ITI,292681.9638565723,292681.9638565723,0.0,-3306.767333760209,0.0,-3306.767333760209,-0.011298158896394033,2,1,1,300.16914546497605,0.0
PHOENIXLTD,104230.01572289653,104230.01572289653,0.0,-4069.903348755925,0.0,-4069.903348755925,-0.03904732548036906,1,0,1,103.89617252027222,0.0
INDIGO,179658.83897250379,179658.83897250379,0.0,-4187.6430318609255,0.0,-4187.6430318609255,-0.023308861705946073,1,0,1,182.0164256374612,0.0
CHOLAFIN,268217.75831408385,268217.75831408385,0.0,-4426.356442538972,0.0,-4426.356442538972,-0.016502846308019972,2,1,1,273.6310528070695,0.0
EICHERMOT,327041.9578515737,327041.9578515737,0.0,-4963.219592368624,0.0,-4963.219592368624,-0.015176094299867039,2,0,2,334.09255802641655,0.0
AJANTPHARM,163610.42609456234,0.0,163610.42609456234,0.0,-5552.88921188307,-5552.88921188307,-0.033939702648739835,0,0,0,0.0,158057.53688267927
HDFCAMC,337356.6673831493,337356.6673831493,0.0,-5674.350554569823,0.0,-5674.350554569823,-0.016820033819356053,2,0,2,344.05435850971276,0.0
PATANJALI,104230.01572289654,104230.01572289654,0.0,-5709.6856554740225,0.0,-5709.6856554740225,-0.05477966798598264,1,0,1,102.19522489355552,0.0
BAJAJFINSV,100301.77260602367,100301.77260602367,0.0,-5712.5996740516985,0.0,-5712.5996740516985,-0.05695412479388849,1,0,1,98.11743214484731,0.0
DALMIASUG,100000.0,100000.0,0.0,-6104.019171994599,0.0,-6104.019171994599,-0.061040191719945985,1,0,1,97.39838336668325,0.0
ASAHIINDIA,97316.91745505045,97316.91745505045,0.0,-6725.077898730717,0.0,-6725.077898730717,-0.06910492106202348,1,0,1,93.97099472406592,0.0
BAJFINANCE,349185.9090812918,349185.9090812918,0.0,-6789.330320417039,0.0,-6789.330320417039,-0.01944331126728386,2,1,1,355.16827182070193,0.0
FEDERALBNK,341531.42883037415,177921.0027358118,163610.42609456234,-5717.944531483331,-1232.4488220079802,-6950.393353491311,-0.02035066985575524,1,0,1,178.62638349370064,162377.97727255436
KALYANKJIL,618776.9994871418,618776.9994871418,0.0,-7544.025871783571,0.0,-7544.025871783571,-0.012191833048151843,4,1,3,634.0325002791824,0.0
SHREECEM,179658.83897250379,179658.83897250379,0.0,-7945.330611143854,0.0,-7945.330611143854,-0.044224546126338166,1,0,1,178.11857301169618,0.0
IOC,154473.56347117558,154473.56347117558,0.0,-8410.551162786316,0.0,-8410.551162786316,-0.054446540714105464,1,0,1,151.5112909312295,0.0
BLUESTARCO,175993.14504714572,175993.14504714572,0.0,-9109.637231148137,0.0,-9109.637231148137,-0.051761318480374977,1,0,1,173.10840920457633,0.0
PRAJIND,100000.0,100000.0,0.0,-9968.241347618714,0.0,-9968.241347618714,-0.09968241347618714,1,0,1,93.39002231058126,0.0
SUZLON,442523.3193657255,442523.3193657255,0.0,-10521.855502272807,0.0,-10521.855502272807,-0.023776951500214544,3,2,1,448.11549782321754,0.0
GHCL,197600.27995533432,197600.27995533432,0.0,-10589.551964608834,0.0,-10589.551964608834,-0.0535907740970939,2,0,2,193.98639236633375,0.0
AUROPHARMA,283106.26129888365,283106.26129888365,0.0,-11415.516797805794,0.0,-11415.516797805794,-0.0403223748758919,2,1,1,281.82504785341087,0.0
CHOLAHLDNG,375110.93023683084,375110.93023683084,0.0,-11601.496441018997,0.0,-11601.496441018997,-0.030928174856686398,3,1,2,377.0686548884794,0.0
FINCABLES,103775.2846948744,103775.2846948744,0.0,-12084.64016942132,0.0,-12084.64016942132,-0.11645007965965326,1,0,1,95.11078608345225,0.0
ENGINERSIN,217105.3892450689,217105.3892450689,0.0,-13352.444165131106,0.0,-13352.444165131106,-0.06150213134533868,2,0,2,211.35310885497995,0.0
DELHIVERY,337356.6673831493,337356.6673831493,0.0,-13707.339905141072,0.0,-13707.339905141072,-0.040631596261214854,2,1,1,335.7217316022779,0.0
TORNTPOWER,143011.44369448262,143011.44369448262,0.0,-14017.611614162597,0.0,-14017.611614162597,-0.09801741211779262,1,0,1,133.80541529152754,0.0
SRF,279960.6115785275,279960.6115785275,0.0,-14531.990865949134,0.0,-14531.990865949134,-0.05190726932625301,2,0,2,275.32934134858044,0.0
MFSL,166078.67270229495,166078.67270229495,0.0,-16517.88390740649,0.0,-16517.88390740649,-0.09945818833111518,1,0,1,155.13953755221166,0.0
HEROMOTOCO,327041.9578515737,327041.9578515737,0.0,-17956.583046175605,0.0,-17956.583046175605,-0.054906052924026054,2,0,2,320.61453070579364,0.0
UNIONBANK,204065.76043435943,204065.76043435943,0.0,-18826.48158373933,0.0,-18826.48158373933,-0.09225693493933847,2,0,2,192.1488666177225,0.0
EIHOTEL,143011.44369448262,143011.44369448262,0.0,-19226.032143914428,0.0,-19226.032143914428,-0.13443701879541384,1,0,1,128.40271610229487,0.0
HINDPETRO,154473.56347117558,154473.56347117558,0.0,-20978.98741742053,0.0,-20978.98741742053,-0.13580956473070008,1,0,1,138.47404096745393,0.0
INDUSTOWER,308282.3482393986,308282.3482393986,0.0,-22297.949817659435,0.0,-22297.949817659435,-0.07232963530024697,2,0,2,296.6518676171386,0.0
HINDCOPPER,177921.0027358118,177921.0027358118,0.0,-22843.327876178173,0.0,-22843.327876178173,-0.12839028290604548,1,0,1,160.86220831176882,0.0
EXIDEIND,175993.14504714575,175993.14504714575,0.0,-23705.617397679493,0.0,-23705.617397679493,-0.13469625417131523,1,0,1,157.96798616052297,0.0
JKTYRE,154473.56347117556,154473.56347117556,0.0,-24150.408214785544,0.0,-24150.408214785544,-0.15634007316269338,1,0,1,135.1843233893965,0.0
COCHINSHIP,166078.67270229495,166078.67270229495,0.0,-24188.77133236334,0.0,-24188.77133236334,-0.14564646344279875,1,0,1,147.18251929019274,0.0
CHAMBLFERT,179658.83897250379,179658.83897250379,0.0,-24294.178777484056,0.0,-24294.178777484056,-0.13522395511640928,1,0,1,161.159898452178,0.0
EDELWEISS,161006.65744052816,161006.65744052816,0.0,-26660.08041064427,0.0,-26660.08041064427,-0.16558371457709342,1,0,1,139.3578223281683,0.0
DHANBANK,154473.56347117556,154473.56347117556,0.0,-28068.70982743592,0.0,-28068.70982743592,-0.18170558894806282,1,0,1,131.11986568577785,0.0
DEEPAKFERT,690603.6874768399,690603.6874768399,0.0,-31043.96522740118,0.0,-31043.96522740118,-0.04495192509154141,5,0,5,684.1618790749532,0.0
INDHOTEL,378648.5017959657,378648.5017959657,0.0,-31305.89100384941,0.0,-31305.89100384941,-0.08267797404548705,3,0,3,360.298795190016,0.0
ABB,448413.52821702586,448413.52821702586,0.0,-31908.166265806358,0.0,-31908.166265806358,-0.07115790282393812,3,0,3,432.04137770191494,0.0
HINDZINC,342218.17827236163,342218.17827236163,0.0,-44835.657571986194,0.0,-44835.657571986194,-0.13101483328072297,2,1,1,308.4751498659122,0.0
