universe,symbol,closed_invested_amount,closed_trades,average_closed_holding_days,max_closed_holding_days,realized_pnl,winning_trades,losing_trades,total_transaction_cost,open_invested_amount,open_market_value,unrealized_pnl,current_holding_days,total_invested_amount,total_pnl,total_return_pct
NIFTY200,FACT,445090.032011752,3.0,65.66666666666667,149.0,75041.95884140965,2.0,1.0,1067.5107391737342,0.0,0.0,0.0,0.0,445090.032011752,75041.95884140965,0.1685995044693076
NIFTY200,FEDERALBNK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244673.46129264613,242830.37875600843,-1843.0825366376957,16.0,244673.46129264613,-1843.0825366376957,-0.0075328256971574185
NIFTY200,FINCABLES,127793.52090516544,1.0,30.0,30.0,-16502.749864675352,0.0,1.0,267.03401165840114,0.0,0.0,0.0,0.0,127793.52090516544,-16502.749864675352,-0.12913604498714698
NIFTY200,FORTIS,261957.78734134248,1.0,53.0,53.0,-3965.9935938901035,0.0,1.0,578.3562524538534,0.0,0.0,0.0,0.0,261957.78734134248,-3965.9935938901035,-0.015139819411904865
NIFTY200,GHCL,120113.65853513773,1.0,7.0,7.0,-7683.989783921614,0.0,1.0,259.1053388341001,0.0,0.0,0.0,0.0,120113.65853513773,-7683.989783921614,-0.06397265621273004
NIFTY200,GODFRYPHLP,821952.5625719201,4.0,57.75,105.0,48939.74643742014,2.0,2.0,1878.3988573899828,0.0,0.0,0.0,0.0,821952.5625719201,48939.74643742014,0.05954084051308977
NIFTY200,GODREJIND,236383.3603827108,1.0,8.0,8.0,4434.794454669493,1.0,0.0,530.2049715381506,0.0,0.0,0.0,0.0,236383.3603827108,4434.794454669493,0.01876102635773282
NIFTY200,GOLDBEES,5568183.618078776,6.0,119.0,238.0,388910.2283774187,5.0,1.0,12784.422858629034,0.0,0.0,0.0,0.0,5568183.618078776,388910.2283774187,0.06984507966201135
NIFTY200,GVT&D,253286.9942301442,1.0,77.0,77.0,23483.534863194334,1.0,0.0,587.5499308893707,0.0,0.0,0.0,0.0,253286.9942301442,23483.534863194334,0.09271512315336841
NIFTY200,HERITGFOOD,240655.59860138886,1.0,73.0,73.0,3929.8522685618955,1.0,0.0,539.180631074138,0.0,0.0,0.0,0.0,240655.59860138886,3929.8522685618955,0.0163297770398898
NIFTY200,HEROMOTOCO,241605.057904184,1.0,64.0,64.0,-25555.07471253723,0.0,1.0,510.7070387042223,0.0,0.0,0.0,0.0,241605.057904184,-25555.07471253723,-0.1057721015206225
NIFTY200,HINDCOPPER,253286.9942301442,1.0,71.0,71.0,-30720.751593567635,0.0,1.0,531.3237769488328,0.0,0.0,0.0,0.0,253286.9942301442,-30720.751593567635,-0.121288310467508
NIFTY200,INDHOTEL,120113.65853513773,1.0,38.0,38.0,-22286.16861910728,0.0,1.0,243.9584859056083,0.0,0.0,0.0,0.0,120113.65853513773,-22286.16861910728,-0.18554233457627756
NIFTY200,IRCTC,111135.63442373477,1.0,68.0,68.0,5940.459192224793,1.0,0.0,253.27511379693578,0.0,0.0,0.0,0.0,111135.63442373477,5940.459192224793,0.0534523352750674
NIFTY200,ITC,115662.86294630551,1.0,130.0,130.0,14467.997561744181,1.0,0.0,272.1871511394256,0.0,0.0,0.0,0.0,115662.86294630551,14467.997561744181,0.12508766593872658
NIFTY200,ITI,362502.3558297546,2.0,52.0,99.0,-8148.234288590844,1.0,1.0,797.5815609935958,0.0,0.0,0.0,0.0,362502.3558297546,-8148.234288590844,-0.022477741613402304
NIFTY200,JBMA,243860.86545260577,2.0,80.5,155.0,69353.60584642153,1.0,1.0,614.1717451069417,0.0,0.0,0.0,0.0,243860.86545260577,69353.60584642153,0.2843982601214067
NIFTY200,JSL,358929.1553289002,3.0,81.66666666666667,181.0,83853.028705077,2.0,1.0,885.0694445322615,0.0,0.0,0.0,0.0,358929.1553289002,83853.028705077,0.23361999843183354
