date,execution_date,universe,symbol,rank,reason,lookback_start_date,as_of_date,max_lower_circuit_streak,filter_threshold,year,filter_trigger_date,consecutive_lower_circuit_days
2023-09-21,2023-09-22,NIFTY500,GANESHBE,376,LOWER_CIRCUIT_FILTER,2022-09-16,2023-09-21,0,5,2023,2023-09-21,0
2023-09-21,2023-09-22,NIFTY500,TCIEXP,377,LOWER_CIRCUIT_FILTER,2022-09-16,2023-09-21,0,5,2023,2023-09-21,0
2023-09-21,2023-09-22,NIFTY500,SHOPERSTOP,378,LOWER_CIRCUIT_FILTER,2022-09-16,2023-09-21,0,5,2023,2023-09-21,0
2023-09-21,2023-09-22,NIFTY500,UFLEX,380,LOWER_CIRCUIT_FILTER,2022-09-16,2023-09-21,0,5,2023,2023-09-21,0
2023-09-21,2023-09-22,NIFTY500,EXCELINDUS,382,LOWER_CIRCUIT_FILTER,2022-09-16,2023-09-21,0,5,2023,2023-09-21,0
2023-09-21,2023-09-22,NIFTY500,BOSCH-HCIL,383,LOWER_CIRCUIT_FILTER,2022-09-16,2023-09-21,0,5,2023,2023-09-21,0
2023-09-21,2023-09-22,NIFTY500,ORIENTELEC,384,LOWER_CIRCUIT_FILTER,2022-09-16,2023-09-21,0,5,2023,2023-09-21,0
2023-09-21,2023-09-22,NIFTY500,AEGISLOG,385,LOWER_CIRCUIT_FILTER,2022-09-16,2023-09-21,0,5,2023,2023-09-21,0
2023-09-21,2023-09-22,NIFTY500,ALLCARGO,387,LOWER_CIRCUIT_FILTER,2022-09-16,2023-09-21,0,5,2023,2023-09-21,0
2023-09-21,2023-09-22,NIFTY500,ATGL,388,LOWER_CIRCUIT_FILTER,2022-09-16,2023-09-21,7,5,2023,2023-09-21,7
2023-09-21,2023-09-22,NIFTY500,NITCO,389,LOWER_CIRCUIT_FILTER,2022-09-16,2023-09-21,0,5,2023,2023-09-21,0
2023-09-21,2023-09-22,NIFTY500,OMAXE,390,LOWER_CIRCUIT_FILTER,2022-09-16,2023-09-21,0,5,2023,2023-09-21,0
2023-09-21,2023-09-22,NIFTY500,ADANIENSOL,391,LOWER_CIRCUIT_FILTER,2022-09-16,2023-09-21,5,5,2023,2023-09-21,5
2023-09-21,2023-09-22,NIFTY500,LANDMARK,392,LOWER_CIRCUIT_FILTER,2022-12-23,2023-09-21,0,5,2023,2023-09-21,0
2023-09-21,2023-09-22,NIFTY500,SULA,393,LOWER_CIRCUIT_FILTER,2022-12-22,2023-09-21,0,5,2023,2023-09-21,0
2023-10-23,2023-10-25,NIFTY100,APARINDS,2,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY100,BSOFT,3,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY100,ARVIND,6,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY100,TMPV,12,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY100,ABREL,20,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY100,PGHL,60,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY100,BALRAMCHIN,85,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY100,BALMLAWRIE,88,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY100,ADANIENSOL,93,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,5,5,2023,2023-10-23,5
2023-10-23,2023-10-25,NIFTY500,BSE,1,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,GVT&D,2,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,2,5,2023,2023-10-23,2
2023-10-23,2023-10-25,NIFTY500,HSCL,4,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,GMDCLTD,6,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,DBCORP,7,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,JINDALSAW,8,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,GOKEX,9,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,IRCON,10,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,SYRMA,11,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,CHENNPETRO,12,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,BSOFT,13,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,MAHSCOOTER,14,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,JINDALPHOT,16,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,MAHSEAMLES,17,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,ZENSARTECH,18,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,VESUVIUS,20,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,JAICORPLTD,21,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,MIDHANI,23,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,RVNL,24,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,COCHINSHIP,25,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,JSL,26,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,ARVIND,27,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,NAVA,28,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,ELECON,29,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,BOMDYEING,30,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,FACT,32,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,VARROC,35,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,SCHNEIDER,37,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,IFCI,40,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,TIMETECHNO,42,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,JKTYRE,44,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,SONATSOFTW,46,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,CERA,49,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,HIMATSEIDE,51,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,ESABINDIA,52,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,ATULAUTO,54,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,MCX,57,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,KTKBANK,60,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,IONEXCHANG,61,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,AMBER,65,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,OLECTRA,68,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,PRAJIND,70,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,PCBL,73,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,HEG,74,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,KARURVYSYA,75,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,WELENT,78,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,CARTRADE,79,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,ABREL,80,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,JBMA,87,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,KSB,89,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,LTF,90,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,STAR,92,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,ROUTE,95,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,SOUTHBANK,98,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,GESHIP,101,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,ORIENTCEM,103,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,ENGINERSIN,105,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,LEMONTREE,110,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,FOSECOIND,114,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,BBTC,115,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,GRAPHITE,116,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,RBLBANK,118,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,ECLERX,119,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,GSFC,120,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,ERIS,124,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,CONSOFINVT,126,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,BEML,132,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,CEATLTD,141,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,WSTCSTPAPR,146,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,MASFIN,152,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,CSBBANK,154,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,POLYMED,163,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,HUBTOWN,173,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,2,5,2023,2023-10-23,2
2023-10-23,2023-10-25,NIFTY500,INTELLECT,175,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,FDC,177,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,RITES,182,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,OMAXE,189,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,MASTEK,195,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,GOODYEAR,198,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,BIRLACORPN,199,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,PRUDENT,202,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,NCC,203,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,GODFRYPHLP,207,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,LANDMARK,208,LOWER_CIRCUIT_FILTER,2022-12-23,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,GMMPFAUDLR,209,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,SCI,214,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,STARCEMENT,216,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,METROPOLIS,219,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,NESCO,220,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,SESHAPAPER,221,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,NILKAMAL,222,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,SULA,223,LOWER_CIRCUIT_FILTER,2022-12-22,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,PGHL,226,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,DATAPATTNS,228,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,CCL,229,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,TEAMLEASE,230,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,DCAL,233,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,LAOPALA,238,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,CANFINHOME,240,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,QUESS,244,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,ADVENZYMES,245,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,GHCL,246,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,HEIDELBERG,251,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,GAEL,255,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,ITDC,259,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,AVANTIFEED,261,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,KNRCON,266,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,GRANULES,274,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,HATHWAY,275,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,SIS,276,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,FINCABLES,280,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,MOREPENLAB,283,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,ICRA,284,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,IFBIND,285,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,GUJALKALI,288,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,MEDPLUS,293,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,INDIAGLYCO,295,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,GPPL,303,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,RAYMOND,305,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,MGL,306,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,THYROCARE,308,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,GODREJAGRO,309,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,JAGRAN,311,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,VTL,314,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,JKPAPER,320,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,SYMPHONY,325,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,VENKEYS,327,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,DALMIASUG,328,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,HARRMALAYA,329,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,SUPRAJIT,330,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,WOCKPHARMA,331,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,BALRAMCHIN,335,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,SPARC,336,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,RCF,337,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,BLISSGVS,338,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,PUNJABCHEM,339,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,ONIDA,340,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,7,5,2023,2023-10-23,7
2023-10-23,2023-10-25,NIFTY500,KMSUGAR,341,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,BALMLAWRIE,342,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,DCW,343,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,ORIENTELEC,344,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,TVTODAY,345,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,RSWM,346,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,CYBERTECH,352,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,NAHARSPING,353,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,INDIACEM,354,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,IBREALEST,356,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,HERITGFOOD,359,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,DHAMPURSUG,361,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,RALLIS,362,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,SAREGAMA,363,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,RAIN,367,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,INDOCO,368,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
2023-10-23,2023-10-25,NIFTY500,KRBL,369,LOWER_CIRCUIT_FILTER,2022-10-18,2023-10-23,0,5,2023,2023-10-23,0
