date,portfolio_value,daily_return,month,year
2021-08-31,955071.838235144,-0.004389087974773442,2021-08,2021
2021-09-01,955071.838235144,0.0,2021-09,2021
2021-09-02,957176.9806306622,0.0022041717818925832,2021-09,2021
2021-09-03,957176.9806306622,0.0,2021-09,2021
2021-09-06,963960.5146757651,0.007087021713198194,2021-09,2021
2021-09-07,960451.8547853716,-0.0036398377702987483,2021-09,2021
2021-09-08,956241.391531942,-0.004383835829408156,2021-09,2021
2021-09-09,954136.1599052271,-0.0022015692327876923,2021-09,2021
2021-09-13,952498.7674434708,-0.0017160993687934667,2021-09,2021
2021-09-14,952732.6424103517,0.0002455383407042877,2021-09,2021
2021-09-15,958112.6589605792,0.005646932109533376,2021-09,2021
2021-09-16,947820.4650250827,-0.010742154212493249,2021-09,2021
2021-09-17,940335.2168481405,-0.007897327028852597,2021-09,2021
2021-09-20,939633.4134851043,-0.0007463331697694642,2021-09,2021
2021-09-21,941036.9309799798,0.001493686234155689,2021-09,2021
2021-09-22,949691.7324537198,0.009197090134100305,2021-09,2021
2021-09-23,943610.0017716531,-0.006403899785832001,2021-09,2021
2021-09-24,936826.4677265501,-0.007188917065701683,2021-09,2021
2021-09-27,935890.789396633,-0.0009987744391847242,2021-09,2021
2021-09-28,934253.3969348768,-0.0017495550552558692,2021-09,2021
2021-09-29,936124.7535947108,0.00200305042076776,2021-09,2021
2021-09-30,929107.3445827271,-0.007496232724363949,2021-09,2021
2021-10-01,940569.0918150214,0.012336300320004323,2021-10,2021
2021-10-04,941270.8951780575,0.0007461475920731431,2021-10,2021
2021-10-05,943843.8767385338,0.0027335186646662013,2021-10,2021
2021-10-06,946183.0725633265,0.002478371563818138,2021-10,2021
2021-10-07,948522.1791569219,0.002472150117057703,2021-10,2021
2021-10-08,948288.3041900413,-0.00024656773665376885,2021-10,2021
2021-10-11,952030.9282785123,0.003946715436575765,2021-10,2021
2021-10-12,955305.713202025,0.0034397883789702988,2021-10,2021
2021-10-13,957176.9806306622,0.00195881528057118,2021-10,2021
2021-10-14,971211.8878858265,0.014662813188337509,2021-10,2021
2021-10-18,958580.4981255375,-0.013005802253703402,2021-10,2021
2021-10-19,963726.6397088843,0.005368502273319642,2021-10,2021
2021-10-20,960451.8547853716,-0.0033980433751441552,2021-10,2021
2021-10-21,963024.836345848,0.002678928202029862,2021-10,2021
2021-10-22,965831.8713355991,0.0029148105882732533,2021-10,2021
2021-10-25,972615.405380702,0.007023514388402097,2021-10,2021
2021-10-26,974486.6728093391,0.0019239541326252496,2021-10,2021
2021-10-27,966767.5496655161,-0.007921219816757086,2021-10,2021
2021-10-28,972381.4411826243,0.005806867968469298,2021-10,2021
2021-10-29,970744.0487208681,-0.0016838993345705822,2021-10,2021
2021-11-01,965597.9071375213,-0.005301234233810348,2021-11,2021
2021-11-02,969574.4954240702,0.004118265229403173,2021-11,2021
2021-11-03,961387.4438840917,-0.008443963386637554,2021-11,2021
2021-11-04,967469.2637973554,0.006326086274533127,2021-11,2021
2021-11-08,970744.0487208681,0.003384898152380744,2021-11,2021
2021-11-09,974720.54777622,0.004096341420368965,2021-11,2021
2021-11-10,977527.582765971,0.002879835657671359,2021-11,2021
2021-11-11,998813.7739999999,0.021775540260253745,2021-11,2021
2021-11-12,992965.918284814,-0.005854800832157836,2021-11,2021
2021-11-15,997644.2207032021,0.004711443094108425,2021-11,2021
2021-11-16,1001152.8805935956,0.0035169450366989707,2021-11,2021
2021-11-17,995071.1499115288,-0.006074727246912381,2021-11,2021
2021-11-18,996708.542373285,0.0016455028988648923,2021-11,2021
2021-11-22,987819.7767014675,-0.008918119283549353,2021-11,2021
2021-11-23,967001.4246323969,-0.021075050894999614,2021-11,2021
2021-11-24,963726.6397088843,-0.003386535779673183,2021-11,2021
2021-11-25,966065.7463024799,0.002427147385177797,2021-11,2021
2021-11-26,977059.7436010124,0.011380175045653917,2021-11,2021
2021-11-29,973550.9944794221,-0.0035911305778074665,2021-11,2021
2021-11-30,970977.9236877488,-0.0026429748480192305,2021-11,2021
2021-12-01,963960.5146757651,-0.00722715608747504,2021-12,2021
2021-12-02,958580.4981255375,-0.005581158634943795,2021-12,2021
2021-12-03,957176.9806306622,-0.0014641623709431562,2021-12,2021
2021-12-06,966065.7463024799,0.00928643903028381,2021-12,2021
2021-12-07,964194.4788738426,-0.001936998010538482,2021-12,2021
2021-12-08,970042.3345890286,0.006065016802436096,2021-12,2021
2021-12-09,967235.2995992778,-0.002893724211469717,2021-12,2021
2021-12-10,965364.0321706405,-0.001934655847871225,2021-12,2021
2021-12-13,971913.6020176659,0.006784559636325405,2021-12,2021
2021-12-14,971913.6020176659,0.0,2021-12,2021
2021-12-15,970042.3345890286,-0.001925343389322376,2021-12,2021
2021-12-16,975890.1903042146,0.006028454126864036,2021-12,2021
2021-12-17,985714.5450747526,0.010067069910268733,2021-12,2021
2021-12-20,979164.9752277272,-0.0066444894008627076,2021-12,2021
2021-12-21,975188.3869411785,-0.004061203563397342,2021-12,2021
2021-12-22,971211.8878858265,-0.004077672692375689,2021-12,2021
2021-12-23,975188.3869411785,0.004094368185719066,2021-12,2021
2021-12-24,975656.226106137,0.0004797423464260042,2021-12,2021
2021-12-27,972849.2803475829,-0.0028769823667879058,2021-12,2021
