date,index_name,return_3m,return_6m,return_9m,volatility_3m,sector_score,sector_rank,selected_top_5
2024-06-07,NIFTY_REALTY,0.1669394435351883,0.44781372681738185,0.8084206966520122,0.04439277820634767,0.8180392556014914,2,True
2024-06-07,NIFTY_METAL,0.17468015720377972,0.3355607165654839,0.4092492010490263,0.03726775225574125,0.6922680145741616,3,True
2024-06-07,NIFTY_OIL_GAS,-0.006084167144647656,0.29323345679694834,0.4427306254856733,0.02695304260404029,0.584706826493984,4,True
2024-06-07,NIFTY_CONSUMER_DURABLES,0.10989297594589775,0.1973837496297759,0.2289559503282237,0.030035387739418558,0.5537440669284512,5,True
2024-06-07,NIFTY_PHARMA,0.020000937788174467,0.21127379254662615,0.2837569792564858,0.022102922456047006,0.5476278439200793,6,False
2024-06-07,NIFTY_PSU_BANK,-0.008084454282308973,0.32894724835521805,0.5472335543090261,0.040794408935568474,0.5461121962155806,7,False
2024-06-07,NIFTY_HEALTHCARE,0.028986051166572713,0.1992768062832313,0.2800672310756971,0.023923921632783302,0.5366784295640569,8,False
2024-06-07,NIFTY_FINANCIAL_SERVICES,0.055220331479088,0.04487398562731437,0.10068973736350495,0.017885524469192216,0.4625514500203614,9,False
2024-06-07,NIFTY_FMCG,0.06519557477718574,0.08048646114062574,0.1192594194865415,0.023268682225088176,0.46211249515618247,10,False
2024-06-07,NIFTY_BANK,0.04112819269250223,0.053768355126740275,0.10290457166647471,0.018288528604834643,0.45299872183204926,11,False
2024-06-07,NIFTY_PRIVATE_BANK,0.03600908246551615,0.007710708728538629,0.052152157480650274,0.017749752426483658,0.41238727641930495,12,False
2024-06-07,NIFTY_IT,-0.05202170356254332,0.053214904964827836,0.0849666750473923,0.03689517211538648,0.24891414412826451,13,False
2024-06-07,NIFTY_MEDIA,-0.008901853295445905,-0.17752504173622696,-0.18386068085811302,0.04268567590929498,0.04869392863257446,14,False
2024-06-14,NIFTY_REALTY,0.3601156417514906,0.47200312887034745,0.9236732259988072,0.03199901454268929,0.8718048706634467,1,True
2024-06-14,NIFTY_AUTO,0.2738568662311871,0.42597535791997543,0.5659572136516942,0.021849068483223842,0.7874796543851663,2,True
2024-06-14,NIFTY_OIL_GAS,0.09372174196115313,0.3217552371897847,0.5071587000947018,0.021571062901040182,0.6320815427863323,3,True
2024-06-14,NIFTY_METAL,0.27035045785726664,0.2814029100169999,0.4088092327809205,0.02840645516025421,0.6122124567515044,4,True
2024-06-14,NIFTY_CONSUMER_DURABLES,0.20311240288590215,0.25317013294265545,0.2935543585438083,0.0281344746170771,0.5350403673421855,5,True
2024-06-14,NIFTY_PSU_BANK,0.10400088744268587,0.2952747023912816,0.4791478820906614,0.033521260000195015,0.5189933453348761,6,False
2024-06-14,NIFTY_PHARMA,0.06288982260817533,0.22965982274193752,0.2767084521819485,0.020894248443966236,0.5092519497890405,7,False
2024-06-14,NIFTY_HEALTHCARE,0.07750004271386834,0.22649811595964509,0.28756635361371985,0.02311788143323428,0.49970315601943616,8,False
2024-06-14,NIFTY_FINANCIAL_SERVICES,0.0856241190062148,0.04097585898582201,0.09159650972780664,0.016735849168563702,0.40133878960037755,9,False
2024-06-14,NIFTY_BANK,0.07314016152259617,0.03860226343923534,0.08155694710316563,0.01605068346767795,0.39682337726851163,10,False
2024-06-14,NIFTY_PRIVATE_BANK,0.06234403807400413,-0.006718875590557616,0.03607457447097673,0.01610775171582656,0.3543882954183272,11,False
2024-06-14,NIFTY_FMCG,0.05669604813550633,0.056096386164742995,0.10272058178847154,0.023646463599558402,0.3431678444321926,12,False
2024-06-14,NIFTY_IT,-0.07738922206785459,-0.033086051961226604,0.03728071161638202,0.036785130969113906,0.10797572580703604,13,False
2024-06-14,NIFTY_MEDIA,0.1291358024691358,-0.15559795654582398,-0.11560693641618502,0.03602242777452402,0.10447488162380592,14,False
