symbol,total_invested_amount,closed_invested_amount,open_invested_amount,realized_pnl,unrealized_pnl,total_pnl,total_return_pct,closed_trades,winning_trades,losing_trades,total_transaction_cost,open_market_value
FORTIS,324349.6154096563,324349.6154096563,0.0,-46443.77960179291,0.0,-46443.77960179291,-0.14319048765676512,1,0,1,288.27196752365825,0.0
DATAPATTNS,425857.45027037995,425857.45027037995,0.0,-52005.54999346492,0.0,-52005.54999346492,-0.12211961998186535,2,0,2,387.79690445145866,0.0
CONSOFINVT,225927.01792507837,225927.01792507837,0.0,-52969.993752691385,0.0,-52969.993752691385,-0.2344562161673697,1,0,1,179.4084730544552,0.0
ONIDA,727143.0311324762,727143.0311324762,0.0,-56109.763158628164,0.0,-56109.763158628164,-0.07716468529065182,2,0,2,696.0633981302597,0.0
OMAXAUTO,482022.96264285204,482022.96264285204,0.0,-56354.86594233847,0.0,-56354.86594233847,-0.11691323922278324,2,0,2,441.54589050351933,0.0
NESCO,377206.7015012593,377206.7015012593,0.0,-57796.484522298415,0.0,-57796.484522298415,-0.15322231628513489,1,0,1,331.3244985590846,0.0
MAHSCOOTER,377206.7015012593,377206.7015012593,0.0,-57826.93040699426,0.0,-57826.93040699426,-0.15330303034608522,1,0,1,331.29291701615387,0.0
SOLARINDS,424243.0562997345,424243.0562997345,0.0,-69897.57909755966,0.0,-69897.57909755966,-0.16475833383629007,2,0,2,367.5628746666652,0.0
BDL,627114.5435346668,627114.5435346668,0.0,-72883.66953696407,0.0,-72883.66953696407,-0.11622066540852767,3,0,3,574.904172289979,0.0
AVANTIFEED,699429.4699818738,699429.4699818738,0.0,-105295.0779099043,0.0,-105295.0779099043,-0.15054423988259044,2,0,2,616.2961266292813,0.0
