symbol,total_invested_amount,closed_invested_amount,open_invested_amount,realized_pnl,unrealized_pnl,total_pnl,total_return_pct,closed_trades,winning_trades,losing_trades,total_transaction_cost,open_market_value
QUESS,250400.21683005095,0.0,250400.21683005095,0.0,9782.367860253493,9782.367860253493,0.03906693046872591,0,0,0,0.0,260182.58469030444
CONSOFINVT,525129.3913814276,274729.17455137667,250400.21683005095,-10794.38110500901,19019.31736051725,8224.936255508239,0.015662685026772875,2,1,1,273.77979301355106,269419.5341905682
COFORGE,197316.91745505045,197316.91745505045,0.0,6834.496359376546,0.0,6834.496359376546,0.034637153506786714,2,1,1,211.76644082317688,0.0
TCIEXP,97316.91745505045,97316.91745505045,0.0,6738.034020653976,0.0,6738.034020653976,0.06923805435746765,1,1,0,107.93629254053741,0.0
HERITGFOOD,403487.7590581286,403487.7590581286,0.0,5616.703387597672,0.0,5616.703387597672,0.013920381130542551,2,2,0,424.36441814584276,0.0
SBICARD,262957.44427689374,262957.44427689374,0.0,3946.574547389773,0.0,3946.574547389773,0.01500841536638163,1,1,0,276.85977310545803,0.0
POLICYBZR,179404.1192378205,179404.1192378205,0.0,3505.63204630216,0.0,3505.63204630216,0.019540421151952744,1,1,0,189.73244562734394,0.0
CANBK,360818.06948325236,360818.06948325236,0.0,3371.8563956780354,0.0,3371.8563956780354,0.009345031972780794,2,1,1,377.77452992386543,0.0
BALRAMCHIN,91671.8206362797,91671.8206362797,0.0,3014.108632166497,0.0,3014.108632166497,0.03287933643344315,1,1,0,98.21779757763763,0.0
GODREJIND,247858.34592005884,247858.34592005884,0.0,2582.6172888213227,0.0,2582.6172888213227,0.01041973099285625,1,1,0,259.78263105873657,0.0
IRCTC,192820.2943238854,192820.2943238854,0.0,2468.1202264818003,0.0,2468.1202264818003,0.012800106104682284,2,1,1,202.57284390361565,0.0
RAMCOCEM,248128.0929260556,248128.0929260556,0.0,2033.176796441277,0.0,2033.176796441277,0.008194061270793638,1,1,0,259.49250475970115,0.0
HINDALCO,272302.0697832414,272302.0697832414,0.0,791.8669723417756,0.0,791.8669723417756,0.002908046101052848,1,1,0,283.2805804112081,0.0
APOLLOHOSP,97316.91745505045,97316.91745505045,0.0,244.5188701357891,0.0,244.5188701357891,0.0025126039390708146,1,1,0,101.20056357269112,0.0
FORTIS,268472.5903857654,268472.5903857654,0.0,-596.3374394169757,0.0,-596.3374394169757,-0.002221222801776914,1,0,1,277.86827241403336,0.0
BANKINDIA,106130.24588250651,106130.24588250651,0.0,-1719.6198518042333,0.0,-1719.6198518042333,-0.016202919700270654,1,0,1,108.30523406876867,0.0
LTTS,281809.0324152155,281809.0324152155,0.0,-3025.9921396055042,0.0,-3025.9921396055042,-0.010737740070541912,3,1,2,289.18189248835995,0.0
ITI,344431.0654292797,344431.0654292797,0.0,-4044.794212680896,0.0,-4044.794212680896,-0.011743407081006732,2,1,1,353.08297803969344,0.0
PHOENIXLTD,110299.17961246008,110299.17961246008,0.0,-4306.887966545419,0.0,-4306.887966545419,-0.039047325480369086,1,0,1,109.9458972003519,0.0
BAJAJFINSV,100301.77260602367,100301.77260602367,0.0,-5712.5996740516985,0.0,-5712.5996740516985,-0.05695412479388849,1,0,1,98.11743214484731,0.0
PATANJALI,110299.17961246008,110299.17961246008,0.0,-6042.152438296827,0.0,-6042.152438296827,-0.054779667985982626,1,0,1,108.14590583999946,0.0
DALMIASUG,100000.0,100000.0,0.0,-6104.019171994599,0.0,-6104.019171994599,-0.061040191719945985,1,0,1,97.39838336668325,0.0
INDIGO,262957.44427689374,262957.44427689374,0.0,-6129.238703199173,0.0,-6129.238703199173,-0.02330886170594621,1,0,1,266.40812317265,0.0
ASAHIINDIA,97316.91745505045,97316.91745505045,0.0,-6725.077898730717,0.0,-6725.077898730717,-0.06910492106202348,1,0,1,93.97099472406592,0.0
CHOLAFIN,362029.143696508,362029.143696508,0.0,-7264.8665577076035,0.0,-7264.8665577076035,-0.020067076599219316,2,1,1,367.99729620869175,0.0
EICHERMOT,523160.4139865113,523160.4139865113,0.0,-7939.531776616786,0.0,-7939.531776616786,-0.015176094299867061,2,0,2,534.4390735522609,0.0
POLYCAB,621875.4693933574,621875.4693933574,0.0,-8019.000634304601,0.0,-8019.000634304601,-0.012894865658758296,3,2,1,636.7538540955322,0.0
AJANTPHARM,250400.21683005098,0.0,250400.21683005098,0.0,-8498.508902391914,-8498.508902391914,-0.03393970264873985,0,0,0,0.0,241901.70792765907
HDFCAMC,516600.683311821,516600.683311821,0.0,-8881.319814025173,0.0,-8881.319814025173,-0.017191846818879242,2,0,2,526.6577416048192,0.0
KALYANKJIL,734862.6152263202,734862.6152263202,0.0,-8992.260833003176,0.0,-8992.260833003176,-0.012236655732219789,4,1,3,752.9459560278003,0.0
BAJFINANCE,511085.53720294934,511085.53720294934,0.0,-9937.195184043896,0.0,-9937.195184043896,-0.019443311267283794,2,1,1,519.841615254491,0.0
PRAJIND,100000.0,100000.0,0.0,-9968.241347618714,0.0,-9968.241347618714,-0.09968241347618714,1,0,1,93.39002231058126,0.0
IOC,184950.2329040325,184950.2329040325,0.0,-10069.90038589269,0.0,-10069.90038589269,-0.05444654071410544,1,0,1,181.40352249043812,0.0
FEDERALBNK,522702.2866132923,272302.0697832414,250400.21683005095,-8751.12047980425,-1886.221187911171,-10637.341667715422,-0.02035066985575516,1,0,1,273.3816311470204,248513.99564213978
GHCL,203265.83208268712,203265.83208268712,0.0,-10791.74654806756,0.0,-10791.74654806756,-0.0530917884107426,2,0,2,199.65353794420645,0.0
BLUESTARCO,210715.49354175752,210715.49354175752,0.0,-10906.9117699643,0.0,-10906.9117699643,-0.051761318480374935,1,0,1,207.26161733173942,0.0
SHREECEM,262957.44427689374,262957.44427689374,0.0,-11629.173623687513,0.0,-11629.173623687513,-0.04422454612633827,1,0,1,260.7030358499159,0.0
SUZLON,523835.1846671002,523835.1846671002,0.0,-12696.246911793316,0.0,-12696.246911793316,-0.024237102209661313,3,2,1,530.2048689849994,0.0
CHOLAHLDNG,439998.1480372086,439998.1480372086,0.0,-13534.520073638401,0.0,-13534.520073638401,-0.030760402365361435,3,1,2,442.37109578127547,0.0
FINCABLES,119829.16551576885,119829.16551576885,0.0,-13954.115869861076,0.0,-13954.115869861076,-0.11645007965965341,1,0,1,109.8242819707899,0.0
ENGINERSIN,250691.26718086208,250691.26718086208,0.0,-15418.04724128675,0.0,-15418.04724128675,-0.06150213134533859,2,0,2,244.0491176460883,0.0
TORNTPOWER,171226.708472819,171226.708472819,0.0,-16783.198849953416,0.0,-16783.198849953416,-0.09801741211779251,1,0,1,160.2043881547836,0.0
SRF,363259.21688291745,363259.21688291745,0.0,-17924.37475012933,0.0,-17924.37475012933,-0.04934320704629652,2,0,2,358.2161349965935,0.0
AUROPHARMA,390951.32049642614,390951.32049642614,0.0,-18369.011180097514,0.0,-18369.011180097514,-0.04698541792050408,2,1,1,386.4799566331641,0.0
UNIONBANK,225959.41139827535,225959.41139827535,0.0,-20685.362041461573,0.0,-20685.362041461573,-0.09154459163022698,2,0,2,212.9309516571256,0.0
DELHIVERY,516600.68331182096,516600.68331182096,0.0,-22167.298866889312,0.0,-22167.298866889312,-0.04290992943481861,2,1,1,512.8761838663369,0.0
EIHOTEL,171226.708472819,171226.708472819,0.0,-23019.208225237195,0.0,-23019.208225237195,-0.13443701879541373,1,0,1,153.73577015371401,0.0
MFSL,243080.8501961765,243080.8501961765,0.0,-24176.38097849893,0.0,-24176.38097849893,-0.09945818833111524,1,0,1,227.06979814821307,0.0
HINDPETRO,184950.23290403248,184950.23290403248,0.0,-25118.01062753828,0.0,-25118.01062753828,-0.13580956473070022,1,0,1,165.79410452243533,0.0
INDUSTOWER,369104.53041835886,369104.53041835886,0.0,-26697.196072828803,0.0,-26697.196072828803,-0.07232963530024696,2,0,2,355.1794285981097,0.0
EXIDEIND,210715.49354175755,210715.49354175755,0.0,-28382.587675934727,0.0,-28382.587675934727,-0.1346962541713153,1,0,1,189.13408336839063,0.0
HEROMOTOCO,523160.4139865113,523160.4139865113,0.0,-28724.67337809877,0.0,-28724.67337809877,-0.054906052924026054,2,0,2,512.8786279167846,0.0
JKTYRE,184950.2329040325,184950.2329040325,0.0,-28915.1329436736,0.0,-28915.1329436736,-0.15634007316269327,1,0,1,161.85534620950415,0.0
EDELWEISS,192772.26551637106,192772.26551637106,0.0,-31919.9477916425,0.0,-31919.9477916425,-0.16558371457709364,1,0,1,166.85225042667523,0.0
DHANBANK,184950.2329040325,184950.2329040325,0.0,-33606.49099590859,0.0,-33606.49099590859,-0.1817055889480627,1,0,1,156.98899638225282,0.0
HINDCOPPER,272302.0697832414,272302.0697832414,0.0,-34960.93977537209,0.0,-34960.93977537209,-0.12839028290604546,1,0,1,246.19416257584368,0.0
COCHINSHIP,243080.8501961765,243080.8501961765,0.0,-35403.866161741855,0.0,-35403.866161741855,-0.14564646344279872,1,0,1,215.42351790833416,0.0
CHAMBLFERT,262957.44427689374,262957.44427689374,0.0,-35558.14564242442,0.0,-35558.14564242442,-0.13522395511640944,1,0,1,235.8814921618986,0.0
INDHOTEL,467693.5609936108,467693.5609936108,0.0,-37666.01222541067,0.0,-37666.01222541067,-0.08053566558707706,3,0,3,446.0679539615387,0.0
DEEPAKFERT,886000.3926043407,886000.3926043407,0.0,-38393.26375785211,0.0,-38393.26375785211,-0.043333235603877786,5,0,5,879.2236190699758,0.0
ABB,582630.2456257314,582630.2456257314,0.0,-43790.40406758645,0.0,-43790.40406758645,-0.075159853777513,3,0,3,558.9390408249482,0.0
HINDZINC,477747.6175340055,477747.6175340055,0.0,-50019.01523822954,0.0,-50019.01523822954,-0.10469757127500327,2,1,1,443.6832547668968,0.0
