symbol,total_invested_amount,closed_invested_amount,open_invested_amount,realized_pnl,unrealized_pnl,total_pnl,total_return_pct,closed_trades,winning_trades,losing_trades,total_transaction_cost,open_market_value
MFSL,317541.9161768033,317541.9161768033,0.0,-18564.562851936033,0.0,-18564.562851936033,-0.05846334580156504,1,0,1,310.1294711477835,0.0
UNIONBANK,173548.73178877946,173548.73178877946,0.0,-18898.358284892412,0.0,-18898.358284892412,-0.10889366974973341,1,0,1,160.41896824022254,0.0
PRAJIND,200000.0,200000.0,0.0,-19936.482695237428,0.0,-19936.482695237428,-0.09968241347618714,1,0,1,186.78004462116252,0.0
FINCABLES,191185.35476860177,191185.35476860177,0.0,-22263.54979256276,0.0,-22263.54979256276,-0.11645007965965334,1,0,1,175.22273663859704,0.0
BANKINDIA,207139.22933288183,207139.22933288183,0.0,-24837.652905811385,0.0,-24837.652905811385,-0.11990801059656443,1,0,1,189.10158531406117,0.0
DELHIVERY,304525.93420996633,304525.93420996633,0.0,-28073.73358730704,0.0,-28073.73358730704,-0.09218831775408198,1,0,1,286.76411046955116,0.0
INDHOTEL,188267.35926811915,188267.35926811915,0.0,-28400.028640788023,0.0,-28400.028640788023,-0.15084945553595616,1,0,1,165.83052244558854,0.0
IRCTC,188267.35926811915,188267.35926811915,0.0,-28749.811865690473,0.0,-28749.811865690473,-0.1527073624310346,1,0,1,165.46769199923867,0.0
BEL,283926.80089607014,283926.80089607014,0.0,-32122.74904605811,0.0,-32122.74904605811,-0.11313743170661958,1,0,1,261.1965641031649,0.0
HINDCOPPER,317760.8245695549,317760.8245695549,0.0,-40797.40216294348,0.0,-40797.40216294348,-0.1283902829060456,1,0,1,287.29440127496883,0.0
EIHOTEL,320355.9067037754,320355.9067037754,0.0,-43067.693050757276,0.0,-43067.693050757276,-0.13443701879541378,1,0,1,287.6313075200787,0.0
EXIDEIND,328279.25514649926,328279.25514649926,0.0,-44217.985990382964,0.0,-44217.985990382964,-0.1346962541713154,1,0,1,294.6570039411317,0.0
CHAMBLFERT,328324.0817965652,328324.0817965652,0.0,-44397.28090049506,0.0,-44397.28090049506,-0.1352239551164094,1,0,1,294.5175198969039,0.0
CHENNPETRO,764189.4491715011,764189.4491715011,0.0,-51269.38665585045,0.0,-51269.38665585045,-0.06708989074820956,3,0,3,739.5126068909308,0.0
MRPL,286283.9566342484,286283.9566342484,0.0,-52025.83812570844,0.0,-52025.83812570844,-0.18172809520086305,1,0,1,242.99615204027438,0.0
HINDZINC,258457.96348615366,258457.96348615366,0.0,-80491.24052797566,0.0,-80491.24052797566,-0.3114287501235682,1,0,1,184.6050380041719,0.0
DEEPAKFERT,1279540.3821483287,1279540.3821483287,0.0,-94820.10201679304,0.0,-94820.10201679304,-0.0741048139939058,5,0,5,1228.9113869304142,0.0
