year,universe,stock_days,gold_days,cash_days,stock_pnl,gold_pnl,cash_pnl,total_pnl,stock_pnl_share,gold_pnl_share,cash_pnl_share
2024,NIFTY_OIL_GAS,0,0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,NIFTY_PHARMA,164,0,80,1614845.273660713,0.0,-1614845.273660713,0.0,0.0,0.0,0.0
2024,NIFTY_PRIVATE_BANK,0,0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,NIFTY_PSU_BANK,16,0,228,717525.9255714236,0.0,0.0,717525.9255714236,1.0,0.0,0.0
2024,NIFTY_REALTY,50,0,194,-34089.47031168034,0.0,-1483986.3945633816,-1518075.864875062,0.022455709296508655,-0.0,0.9775442907034914
2025,COMBINED,1007,0,3686,3725410.590141917,0.0,-3850456.952778764,-125046.36263684696,-29.79223474865125,-0.0,30.79223474865125
2025,NIFTY_AUTO,84,0,163,246771.85287697325,0.0,0.0,246771.85287697325,1.0,0.0,0.0
2025,NIFTY_BANK,95,0,152,239024.68579979386,0.0,-239024.68579979386,0.0,0.0,0.0,0.0
2025,NIFTY_CHEMICALS,0,0,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,NIFTY_CONSUMER_DURABLES,12,0,235,-132975.2262819698,0.0,-682300.444514027,-815275.6707959968,0.16310461730341966,-0.0,0.8368953826965804
2025,NIFTY_FINANCIAL_SERVICES,108,0,139,230584.03010015786,0.0,-230584.03010015786,0.0,0.0,0.0,0.0
2025,NIFTY_FINANCIAL_SERVICES_EX_BANK,13,0,234,1141507.0977083175,0.0,-1141507.0977083175,0.0,0.0,0.0,0.0
2025,NIFTY_FMCG,0,0,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,NIFTY_HEALTHCARE,192,0,55,290638.8944288472,0.0,0.0,290638.8944288472,1.0,0.0,0.0
2025,NIFTY_IT,0,0,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,NIFTY_MEDIA,0,0,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,NIFTY_METAL,64,0,183,327624.3772381999,0.0,0.0,327624.3772381999,1.0,0.0,0.0
2025,NIFTY_MIDSMALL_FINANCIAL_SERVICES,0,0,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,NIFTY_MIDSMALL_HEALTHCARE,128,0,119,256458.96492345515,0.0,-256458.96492345515,0.0,0.0,0.0,0.0
2025,NIFTY_MIDSMALL_IT_TELECOM,0,0,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,NIFTY_OIL_GAS,0,0,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
